Flight_Number,Departure_Airport,Arrival_Airport,Flight_Date,Flight_Time,Booking_Date,Booking_Channel,Passenger_ID,Age,Travel_Class,Ticket_Price,Fare_Class,Payment_Method,Flight_Month,Date,GDP_Growth_Rate,Inflation_Rate,Unemployment_Rate,Month,Holiday_Name,Holiday_Date,Holiday_Type,Holiday_Indicator,Weather_Condition,Temperature,Wind_Speed,Precipitation,Departure_Delay,Cancellation,Competitor_Price,Booking_Lead_Time,Airline,Flight_Date_Numeric,Booking_Date_Numeric,Flight_Time_Minutes,Holiday_Date_Numeric,Days_Until_Flight,Surge_Factor,Original_Ticket_Price
DA404,DEN,SEA,2023-03-04,08:56:00,2023-03-02,Travel Agency,489,50,First Class,809.296,Discount,Debit Card,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-04,Non-Holiday,0,Snow,15.59,6.89,4.59,192,0,982.14,2,Delta Airlines,62,156,536,62,2,3.2,505.81
DA404,LAX,LAS,2023-03-18,04:57:00,2023-02-09,Online,2803,38,Business,557.892,Discount,Debit Card,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-18,Non-Holiday,0,Clear,33.3,4.6,44.12,4,0,503.65,37,Delta Airlines,76,135,297,76,37,1.2,929.82
EA505,DFW,MIA,2023-09-08,07:22:00,2023-08-01,Travel Agency,4082,69,Economy,327.756,Premium,Miles,2023-09,2023-09-01,0.55,9.26,2.72,2023-09,No Holiday,2023-09-08,Non-Holiday,0,Clear,37.38,1.89,20.73,119,0,934.46,38,Emirates,250,308,442,250,38,1.2,546.26
DA404,JFK,SEA,2023-11-20,18:40:00,2023-08-29,Phone,2203,29,Economy,574.005,Discount,Miles,2023-11,2023-11-01,0.77,7.73,8.5,2023-11,No Holiday,2023-11-20,Non-Holiday,0,Rain,-1.69,15.14,28.51,178,0,179.47,83,Delta Airlines,323,336,1120,323,83,1.0,1148.01
DA404,ORD,ATL,2023-06-28,20:32:00,2023-04-06,Travel Agency,4923,25,Economy,370.855,Discount,Credit Card,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-28,Non-Holiday,0,Fog,11.06,12.24,44.74,82,0,407.5,83,Delta Airlines,178,191,1232,178,83,1.0,741.71
CA303,ORD,ATL,2023-01-10,07:02:00,2022-12-28,Online,1871,42,First Class,1395.0420000000001,Regular,Miles,2023-01,2023-01-01,2.87,4.53,2.9,2023-01,No Holiday,2023-01-10,Non-Holiday,0,Snow,-9.52,0.15,36.84,34,1,277.33,13,Air Canada,9,92,422,9,13,2.2,1268.22
BA202,LAX,SEA,2023-09-06,11:42:00,2023-06-09,Travel Agency,996,32,First Class,734.87,Discount,Credit Card,2023-09,2023-09-01,0.55,9.26,2.72,2023-09,No Holiday,2023-09-06,Non-Holiday,0,Snow,2.56,11.03,28.13,30,0,198.94,89,British Airways,248,255,702,248,89,1.0,1469.74
EA505,DEN,LAS,2023-09-18,07:07:00,2023-07-02,Travel Agency,3588,38,Economy,632.335,Regular,Debit Card,2023-09,2023-09-01,0.55,9.26,2.72,2023-09,No Holiday,2023-09-18,Non-Holiday,0,Rain,25.63,11.37,48.29,66,0,358.09,78,Emirates,260,278,427,260,78,1.0,1264.67
AA100,ORD,LAS,2023-05-20,18:47:00,2023-03-30,Online,1622,20,Business,158.955,Discount,Credit Card,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-20,Non-Holiday,0,Snow,39.44,2.18,44.1,89,0,594.09,51,American Airlines,139,184,1127,139,51,1.0,317.91
DA404,LAX,LAS,2023-11-16,05:35:00,2023-08-28,Travel Agency,3024,51,Economy,741.35,Premium,Miles,2023-11,2023-11-01,0.77,7.73,8.5,2023-11,No Holiday,2023-11-16,Non-Holiday,0,Rain,26.04,2.07,27.83,188,0,1306.1,80,Delta Airlines,319,335,335,319,80,1.0,1482.7
CA303,LAX,MIA,2023-03-06,19:05:00,2022-12-06,Phone,1640,59,First Class,723.4,Regular,Credit Card,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-06,Non-Holiday,0,Fog,26.84,19.35,17.81,214,0,1136.58,90,Air Canada,64,70,1145,64,90,1.0,1446.8
BA202,LAX,MIA,2023-05-15,23:13:00,2023-02-10,Phone,2869,61,Economy,174.705,Regular,Miles,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-15,Non-Holiday,0,Clear,36.41,1.22,17.04,61,0,83.31,94,British Airways,134,136,1393,134,94,1.0,349.41
CA303,LAX,SFO,2023-03-14,22:54:00,2023-02-06,Phone,1205,35,Business,457.67999999999995,Discount,Miles,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-14,Non-Holiday,0,Rain,27.99,3.6,14.29,93,0,279.19,36,Air Canada,72,132,1374,72,36,1.2,762.8
CA303,ORD,SFO,2023-07-08,16:47:00,2023-07-03,Online,653,69,First Class,893.998,Regular,Debit Card,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,No Holiday,2023-07-08,Non-Holiday,0,Storm,38.78,9.21,30.54,236,0,798.67,5,Air Canada,188,279,1007,188,5,2.8,638.57
CA303,DEN,SFO,2023-11-30,02:30:00,2023-11-28,Online,2455,60,Economy,2338.7200000000003,Premium,Miles,2023-11,2023-11-01,0.77,7.73,8.5,2023-11,No Holiday,2023-11-30,Non-Holiday,0,Fog,24.27,12.56,22.73,40,0,447.02,2,Air Canada,333,427,150,333,2,3.2,1461.7
AA100,LAX,SEA,2023-03-10,14:40:00,2023-01-22,Travel Agency,591,37,Economy,749.4419999999999,Regular,Debit Card,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-10,Non-Holiday,0,Snow,22.77,19.56,6.22,82,0,583.79,47,American Airlines,68,117,880,68,47,1.2,1249.07
DA404,JFK,ATL,2023-07-01,07:04:00,2023-06-21,Travel Agency,3771,55,Economy,654.7090000000001,Regular,Miles,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,Christmas,2023-07-01,Public Holiday,1,Fog,-1.19,16.97,39.44,115,0,1036.69,10,Delta Airlines,181,267,424,181,10,2.2,595.19
CA303,DEN,SFO,2023-04-06,10:59:00,2023-02-18,Travel Agency,900,21,Business,126.258,Premium,Credit Card,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-06,Non-Holiday,0,Fog,21.39,9.53,44.2,61,0,503.01,47,Air Canada,95,144,659,95,47,1.2,210.43
AA100,DEN,ATL,2023-10-14,11:15:00,2023-07-19,Phone,1271,34,First Class,184.405,Regular,Miles,2023-10,2023-10-01,0.89,0.31,3.26,2023-10,No Holiday,2023-10-14,Non-Holiday,0,Storm,14.64,5.26,48.64,194,0,1181.09,87,American Airlines,286,295,675,286,87,1.0,368.81
EA505,ORD,LAS,2023-09-26,01:07:00,2023-06-26,Online,1456,58,Business,58.875,Premium,Debit Card,2023-09,2023-09-01,0.55,9.26,2.72,2023-09,No Holiday,2023-09-26,Non-Holiday,0,Snow,13.44,3.23,17.81,194,0,1124.28,92,Emirates,268,272,67,268,92,1.0,117.75
BA202,DEN,ATL,2023-12-01,22:30:00,2023-11-27,Online,651,67,First Class,1839.194,Premium,Miles,2023-12,2023-12-01,3.85,2.98,4.42,2023-12,Independence Day,2023-12-01,Cultural Event,1,Fog,5.2,13.74,5.63,105,0,1120.21,4,British Airways,334,426,1350,334,4,2.8,1313.71
BA202,LAX,SEA,2023-06-22,14:13:00,2023-04-17,Travel Agency,1144,62,Economy,323.595,Premium,Credit Card,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-22,Non-Holiday,0,Clear,-6.12,7.79,34.19,199,0,1009.44,66,British Airways,172,202,853,172,66,1.0,647.19
DA404,LAX,LAS,2023-03-18,04:57:00,2023-02-09,Online,2803,38,Business,557.892,Discount,Debit Card,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-18,Non-Holiday,0,Clear,33.3,4.6,44.12,71,0,1262.56,37,Delta Airlines,76,135,297,76,37,1.2,929.82
EA505,DFW,SFO,2023-05-13,16:27:00,2023-03-02,Travel Agency,2918,29,First Class,368.33,Premium,Credit Card,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-13,Non-Holiday,0,Snow,-5.7,18.7,41.79,27,0,810.85,72,Emirates,132,156,987,132,72,1.0,736.66
CA303,DFW,SFO,2023-04-23,19:24:00,2023-02-11,Phone,1727,49,First Class,222.66,Premium,Debit Card,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-23,Non-Holiday,0,Rain,6.02,18.18,12.91,190,0,1394.97,71,Air Canada,112,137,1164,112,71,1.0,445.32
DA404,ORD,ATL,2023-06-10,03:59:00,2023-05-24,Phone,2551,21,Economy,298.65,Discount,Credit Card,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-10,Non-Holiday,0,Fog,32.42,15.66,38.62,149,0,175.17,17,Delta Airlines,160,239,239,160,17,1.5,398.2
BA202,LAX,SFO,2023-04-10,06:41:00,2023-01-12,Travel Agency,3327,52,First Class,302.655,Discount,Miles,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-10,Non-Holiday,0,Fog,39.58,11.9,33.16,35,0,1359.18,88,British Airways,99,107,401,99,88,1.0,605.31
CA303,JFK,ATL,2023-12-20,19:02:00,2023-11-13,Travel Agency,516,44,First Class,860.454,Premium,Credit Card,2023-12,2023-12-01,3.85,2.98,4.42,2023-12,No Holiday,2023-12-20,Non-Holiday,0,Storm,13.8,11.24,4.89,114,0,97.86,37,Air Canada,353,412,1142,353,37,1.2,1434.09
BA202,DFW,SFO,2023-11-24,17:05:00,2023-09-17,Phone,466,64,First Class,255.82,Regular,Credit Card,2023-11,2023-11-01,0.77,7.73,8.5,2023-11,No Holiday,2023-11-24,Non-Holiday,0,Snow,-5.5,18.68,38.28,113,0,1136.71,68,British Airways,327,355,1025,327,68,1.0,511.64
CA303,LAX,SEA,2023-02-01,19:51:00,2022-12-27,Phone,3892,66,First Class,860.778,Discount,Debit Card,2023-02,2023-02-01,-0.8,3.75,6.88,2023-02,Independence Day,2023-02-01,Public Holiday,1,Snow,18.99,15.7,6.5,236,0,741.99,36,Air Canada,31,91,1191,31,36,1.2,1434.63
CA303,LAX,SFO,2023-06-09,18:35:00,2023-04-09,Phone,2843,38,Business,174.23,Discount,Credit Card,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-09,Non-Holiday,0,Clear,27.5,10.94,1.82,51,0,1291.88,61,Air Canada,159,194,1115,159,61,1.0,348.46
AA100,DEN,MIA,2023-07-10,21:00:00,2023-05-20,Phone,4771,40,Economy,249.525,Discount,Miles,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,No Holiday,2023-07-10,Non-Holiday,0,Rain,10.09,3.14,5.15,13,0,1176.66,51,American Airlines,190,235,1260,190,51,1.0,499.05
BA202,ORD,ATL,2023-06-07,01:22:00,2023-05-08,Travel Agency,3589,69,Business,120.57,Premium,Debit Card,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-07,Non-Holiday,0,Clear,38.62,0.74,4.74,95,0,763.85,30,British Airways,157,223,82,157,30,1.5,160.76
EA505,JFK,LAS,2023-09-26,21:22:00,2023-09-04,Online,3513,24,First Class,1006.92,Regular,Credit Card,2023-09,2023-09-01,0.55,9.26,2.72,2023-09,No Holiday,2023-09-26,Non-Holiday,0,Rain,19.92,13.97,1.23,137,0,1044.49,22,Emirates,268,342,1282,268,22,1.5,1342.56
BA202,DEN,SFO,2023-04-22,00:47:00,2023-02-14,Online,4221,26,Business,471.2,Regular,Credit Card,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-22,Non-Holiday,0,Clear,7.17,10.35,30.01,96,1,918.49,67,British Airways,111,140,47,111,67,1.0,942.4
EA505,DEN,ATL,2023-04-15,09:54:00,2023-03-24,Travel Agency,527,53,Economy,989.0699999999999,Premium,Miles,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-15,Non-Holiday,0,Clear,29.7,6.31,45.07,87,0,607.7,22,Emirates,104,178,594,104,22,1.5,1318.76
EA505,LAX,SFO,2023-05-26,21:26:00,2023-03-12,Travel Agency,1386,56,Economy,281.62,Premium,Debit Card,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-26,Non-Holiday,0,Snow,13.52,8.74,48.88,128,0,1081.94,75,Emirates,145,166,1286,145,75,1.0,563.24
EA505,JFK,LAS,2023-07-15,09:06:00,2023-06-22,Travel Agency,3030,51,Economy,720.495,Discount,Debit Card,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,No Holiday,2023-07-15,Non-Holiday,0,Snow,15.39,9.21,28.74,229,0,82.62,23,Emirates,195,268,546,195,23,1.5,960.66
EA505,DFW,SFO,2023-03-17,11:01:00,2023-01-21,Online,3755,52,First Class,693.2,Premium,Miles,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-17,Non-Holiday,0,Clear,37.1,13.65,42.41,53,0,1097.7,55,Emirates,75,116,661,75,55,1.0,1386.4
EA505,DFW,SEA,2023-06-25,22:08:00,2023-05-09,Travel Agency,4849,30,Business,787.164,Discount,Credit Card,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-25,Non-Holiday,0,Storm,-2.95,5.38,13.29,203,0,1020.65,47,Emirates,175,224,1328,175,47,1.2,1311.94
EA505,LAX,SFO,2023-11-02,11:59:00,2023-08-11,Travel Agency,1125,64,Economy,140.735,Regular,Debit Card,2023-11,2023-11-01,0.77,7.73,8.5,2023-11,No Holiday,2023-11-02,Non-Holiday,0,Snow,39.71,19.81,1.49,239,0,561.75,83,Emirates,305,318,719,305,83,1.0,281.47
BA202,JFK,MIA,2023-10-17,22:26:00,2023-07-19,Phone,2944,30,Economy,243.44,Discount,Credit Card,2023-10,2023-10-01,0.89,0.31,3.26,2023-10,No Holiday,2023-10-17,Non-Holiday,0,Snow,1.46,7.15,10.97,55,0,1399.1,90,British Airways,289,295,1346,289,90,1.0,486.88
CA303,DEN,MIA,2023-04-22,13:46:00,2023-02-06,Travel Agency,1446,24,First Class,118.71,Discount,Credit Card,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-22,Non-Holiday,0,Rain,-0.66,8.03,1.66,76,0,728.93,75,Air Canada,111,132,826,111,75,1.0,237.42
BA202,DFW,SFO,2023-05-17,04:54:00,2023-03-13,Phone,2906,39,First Class,468.055,Regular,Miles,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-17,Non-Holiday,0,Rain,4.43,9.07,42.69,190,0,322.68,65,British Airways,136,167,294,136,65,1.0,936.11
DA404,DFW,MIA,2023-08-27,03:32:00,2023-06-22,Travel Agency,4192,50,Economy,131.99,Premium,Miles,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-27,Non-Holiday,0,Storm,15.36,15.55,3.97,60,0,1048.78,66,Delta Airlines,238,268,212,238,66,1.0,263.98
EA505,DEN,SFO,2023-03-24,00:14:00,2022-12-27,Travel Agency,4244,23,Business,147.04,Discount,Debit Card,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-24,Non-Holiday,0,Fog,28.23,4.29,24.91,117,0,796.9,87,Emirates,82,91,14,82,87,1.0,294.08
BA202,ORD,MIA,2023-05-14,10:34:00,2023-04-19,Travel Agency,1529,58,First Class,1065.4424999999999,Regular,Credit Card,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-14,Non-Holiday,0,Storm,9.45,4.88,13.22,97,0,1227.95,25,British Airways,133,204,634,133,25,1.5,1420.59
CA303,JFK,SFO,2023-04-17,22:43:00,2023-01-16,Phone,1224,58,First Class,572.05,Discount,Miles,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-17,Non-Holiday,0,Storm,-8.9,17.08,41.88,220,0,114.59,91,Air Canada,106,111,1363,106,91,1.0,1144.1
EA505,LAX,MIA,2023-12-09,15:17:00,2023-09-21,Phone,479,66,Business,491.44,Regular,Debit Card,2023-12,2023-12-01,3.85,2.98,4.42,2023-12,No Holiday,2023-12-09,Non-Holiday,0,Snow,13.43,0.9,29.82,45,0,643.16,79,Emirates,342,359,917,342,79,1.0,982.88
BA202,DFW,LAS,2023-05-26,09:02:00,2023-02-28,Phone,2586,27,Business,523.225,Regular,Miles,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-26,Non-Holiday,0,Rain,-2.53,18.27,29.02,29,0,887.51,87,British Airways,145,154,542,145,87,1.0,1046.45
CA303,LAX,ATL,2023-03-18,16:41:00,2023-01-25,Phone,2070,67,First Class,133.445,Discount,Debit Card,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-18,Non-Holiday,0,Rain,-0.18,3.18,3.43,232,0,794.64,52,Air Canada,76,120,1001,76,52,1.0,266.89
EA505,DEN,MIA,2023-11-24,20:27:00,2023-09-18,Online,1261,62,First Class,140.605,Regular,Debit Card,2023-11,2023-11-01,0.77,7.73,8.5,2023-11,No Holiday,2023-11-24,Non-Holiday,0,Fog,24.36,8.51,47.73,103,0,1317.06,67,Emirates,327,356,1227,327,67,1.0,281.21
AA100,DFW,MIA,2023-11-04,22:05:00,2023-09-21,Phone,937,23,First Class,61.866,Discount,Miles,2023-11,2023-11-01,0.77,7.73,8.5,2023-11,No Holiday,2023-11-04,Non-Holiday,0,Storm,37.2,14.61,8.78,126,0,1044.44,44,American Airlines,307,359,1325,307,44,1.2,103.11
DA404,DFW,SFO,2023-12-09,15:27:00,2023-09-21,Travel Agency,1390,58,Business,455.55,Discount,Miles,2023-12,2023-12-01,3.85,2.98,4.42,2023-12,No Holiday,2023-12-09,Non-Holiday,0,Clear,15.51,1.32,40.92,38,0,578.21,79,Delta Airlines,342,359,927,342,79,1.0,911.1
EA505,DEN,LAS,2023-10-19,08:27:00,2023-10-02,Travel Agency,2026,66,Business,824.295,Regular,Miles,2023-10,2023-10-01,0.89,0.31,3.26,2023-10,No Holiday,2023-10-19,Non-Holiday,0,Snow,24.42,3.59,8.83,104,0,881.31,17,Emirates,291,370,507,291,17,1.5,1099.06
DA404,ORD,SFO,2023-07-01,04:22:00,2023-05-15,Travel Agency,3959,45,First Class,282.50399999999996,Premium,Credit Card,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,Christmas,2023-07-01,Public Holiday,1,Clear,33.47,14.54,18.47,102,0,315.08,47,Delta Airlines,181,230,262,181,47,1.2,470.84
DA404,JFK,SFO,2023-03-07,13:43:00,2022-12-25,Phone,4567,52,Business,478.185,Regular,Credit Card,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-07,Non-Holiday,0,Storm,17.89,8.92,42.85,126,0,884.52,72,Delta Airlines,65,89,823,65,72,1.0,956.37
CA303,JFK,LAS,2023-03-19,00:51:00,2023-02-06,Online,2813,68,Economy,327.48599999999993,Discount,Credit Card,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-19,Non-Holiday,0,Snow,-7.78,14.65,48.36,128,0,659.22,41,Air Canada,77,132,51,77,41,1.2,545.81
AA100,JFK,LAS,2023-08-30,11:21:00,2023-06-02,Online,583,41,Economy,442.95,Premium,Miles,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-30,Non-Holiday,0,Fog,29.26,11.4,47.51,39,0,192.15,89,American Airlines,241,248,681,241,89,1.0,885.9
CA303,DEN,LAS,2023-08-26,21:05:00,2023-07-20,Travel Agency,2142,35,Business,319.23599999999993,Regular,Debit Card,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-26,Non-Holiday,0,Rain,-7.18,10.05,41.67,35,0,889.95,37,Air Canada,237,296,1265,237,37,1.2,532.06
BA202,ORD,ATL,2023-10-04,19:40:00,2023-09-09,Online,539,56,First Class,467.18999999999994,Discount,Credit Card,2023-10,2023-10-01,0.89,0.31,3.26,2023-10,No Holiday,2023-10-04,Non-Holiday,0,Storm,34.75,7.35,3.96,115,0,1049.66,25,British Airways,276,347,1180,276,25,1.5,622.92
BA202,DFW,LAS,2023-06-14,19:07:00,2023-04-02,Online,3622,33,Business,205.63,Premium,Credit Card,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-14,Non-Holiday,0,Storm,-9.8,14.68,47.68,11,0,1221.31,73,British Airways,164,187,1147,164,73,1.0,411.26
DA404,DFW,SFO,2023-08-15,15:50:00,2023-08-05,Online,4827,42,Business,1247.708,Premium,Credit Card,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-15,Non-Holiday,0,Clear,11.9,16.46,33.35,140,0,1390.43,10,Delta Airlines,226,312,950,226,10,2.2,1134.28
EA505,ORD,LAS,2023-09-29,08:20:00,2023-08-27,Travel Agency,4038,24,Business,782.058,Regular,Miles,2023-09,2023-09-01,0.55,9.26,2.72,2023-09,No Holiday,2023-09-29,Non-Holiday,0,Fog,32.59,0.45,36.2,153,0,515.6,33,Emirates,271,334,500,271,33,1.2,1303.43
AA100,JFK,ATL,2023-07-18,23:21:00,2023-05-05,Travel Agency,2268,18,First Class,727.78,Regular,Miles,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,No Holiday,2023-07-18,Non-Holiday,0,Clear,13.81,3.18,36.98,94,0,269.87,74,American Airlines,198,220,1401,198,74,1.0,1455.56
AA100,DFW,SFO,2023-04-07,20:59:00,2023-02-13,Phone,3985,56,First Class,534.155,Discount,Credit Card,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-07,Non-Holiday,0,Fog,22.5,1.78,9.82,45,0,931.27,53,American Airlines,96,139,1259,96,53,1.0,1068.31
AA100,DFW,SFO,2023-08-16,03:30:00,2023-05-11,Online,3364,47,First Class,335.235,Discount,Debit Card,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-16,Non-Holiday,0,Rain,20.1,13.89,48.31,102,0,409.74,97,American Airlines,227,226,210,227,97,1.0,670.47
DA404,DEN,LAS,2023-03-05,11:40:00,2023-02-24,Online,4225,35,Business,460.911,Regular,Debit Card,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-05,Non-Holiday,0,Storm,15.79,14.75,5.56,86,0,175.88,9,Delta Airlines,63,150,700,63,9,2.2,419.01
DA404,ORD,ATL,2023-09-12,09:35:00,2023-09-11,Travel Agency,501,24,First Class,418.37999999999994,Discount,Debit Card,2023-09,2023-09-01,0.55,9.26,2.72,2023-09,No Holiday,2023-09-12,Non-Holiday,0,Clear,5.91,6.91,49.36,12,0,1258.19,1,Delta Airlines,254,349,575,254,1,3.8,220.2
DA404,ORD,SFO,2023-06-13,20:58:00,2023-04-11,Travel Agency,2039,55,First Class,380.5,Premium,Miles,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-13,Non-Holiday,0,Rain,32.23,7.66,9.36,194,0,331.79,63,Delta Airlines,163,196,1258,163,63,1.0,761.0
CA303,DEN,LAS,2023-01-15,07:32:00,2022-12-06,Online,3806,40,Business,893.406,Regular,Debit Card,2023-01,2023-01-01,2.87,4.53,2.9,2023-01,No Holiday,2023-01-15,Non-Holiday,0,Rain,18.58,14.52,32.31,141,0,1350.71,40,Air Canada,14,70,452,14,40,1.2,1489.01
AA100,DFW,MIA,2023-05-25,02:28:00,2023-03-03,Travel Agency,1336,60,Business,98.655,Regular,Credit Card,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-25,Non-Holiday,0,Snow,11.34,9.25,4.24,119,0,1310.25,83,American Airlines,144,157,148,144,83,1.0,197.31
AA100,ORD,SFO,2023-02-07,19:46:00,2023-02-02,Travel Agency,2033,58,Business,1198.9599999999998,Premium,Miles,2023-02,2023-02-01,-0.8,3.75,6.88,2023-02,No Holiday,2023-02-07,Non-Holiday,0,Clear,26.54,14.45,42.28,114,0,1314.46,5,American Airlines,37,128,1186,37,5,2.8,856.4
AA100,JFK,MIA,2023-02-10,06:10:00,2022-12-11,Phone,1459,66,First Class,731.465,Discount,Miles,2023-02,2023-02-01,-0.8,3.75,6.88,2023-02,No Holiday,2023-02-10,Non-Holiday,0,Fog,16.77,19.58,47.35,51,0,760.91,61,American Airlines,40,75,370,40,61,1.0,1462.93
CA303,LAX,SEA,2023-10-31,10:16:00,2023-08-15,Phone,1463,60,Economy,488.28,Premium,Credit Card,2023-10,2023-10-01,0.89,0.31,3.26,2023-10,No Holiday,2023-10-31,Non-Holiday,0,Rain,29.84,14.72,30.29,8,0,335.6,77,Air Canada,303,322,616,303,77,1.0,976.56
CA303,LAX,LAS,2023-01-10,00:59:00,2022-11-04,Online,4107,55,Business,360.635,Regular,Miles,2023-01,2023-01-01,2.87,4.53,2.9,2023-01,No Holiday,2023-01-10,Non-Holiday,0,Fog,32.7,19.69,5.07,1,0,913.8,67,Air Canada,9,38,59,9,67,1.0,721.27
CA303,LAX,ATL,2023-04-22,05:19:00,2023-03-09,Travel Agency,3443,58,Business,857.226,Regular,Credit Card,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-22,Non-Holiday,0,Clear,4.18,9.07,26.01,108,0,1108.54,44,Air Canada,111,163,319,111,44,1.2,1428.71
DA404,JFK,MIA,2023-08-12,21:33:00,2023-07-18,Travel Agency,4499,30,First Class,373.35,Regular,Credit Card,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-12,Non-Holiday,0,Clear,15.46,11.02,5.56,144,0,289.68,25,Delta Airlines,223,294,1293,223,25,1.5,497.8
EA505,LAX,ATL,2023-12-12,02:23:00,2023-10-15,Travel Agency,3329,33,First Class,582.79,Premium,Credit Card,2023-12,2023-12-01,3.85,2.98,4.42,2023-12,No Holiday,2023-12-12,Non-Holiday,0,Fog,23.1,0.18,3.66,89,1,521.1,58,Emirates,345,383,143,345,58,1.0,1165.58
EA505,DEN,SFO,2023-05-29,19:04:00,2023-02-26,Phone,2116,46,Economy,450.225,Premium,Credit Card,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-29,Non-Holiday,0,Storm,30.55,6.99,12.64,152,0,674.83,92,Emirates,148,152,1144,148,92,1.0,900.45
EA505,JFK,LAS,2023-10-29,17:30:00,2023-09-03,Travel Agency,350,18,First Class,138.615,Premium,Credit Card,2023-10,2023-10-01,0.89,0.31,3.26,2023-10,No Holiday,2023-10-29,Non-Holiday,0,Storm,-0.36,10.26,48.99,118,0,319.8,56,Emirates,301,341,1050,301,56,1.0,277.23
BA202,JFK,SFO,2023-09-17,02:38:00,2023-09-14,Phone,864,50,Economy,756.08,Regular,Debit Card,2023-09,2023-09-01,0.55,9.26,2.72,2023-09,No Holiday,2023-09-17,Non-Holiday,0,Rain,-8.66,19.37,11.8,196,0,166.78,3,British Airways,259,352,158,259,3,3.2,472.55
EA505,LAX,ATL,2023-08-19,05:13:00,2023-07-12,Phone,1798,40,Business,321.03599999999994,Premium,Credit Card,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-19,Non-Holiday,0,Snow,27.6,18.46,13.16,127,0,1342.24,38,Emirates,230,288,313,230,38,1.2,535.06
