Flight_Number,Departure_Airport,Arrival_Airport,Flight_Date,Flight_Time,Booking_Date,Booking_Channel,Passenger_ID,Age,Travel_Class,Ticket_Price,Fare_Class,Payment_Method,Flight_Month,Date,GDP_Growth_Rate,Inflation_Rate,Unemployment_Rate,Month,Holiday_Name,Holiday_Date,Holiday_Type,Holiday_Indicator,Weather_Condition,Temperature,Wind_Speed,Precipitation,Departure_Delay,Cancellation,Competitor_Price,Booking_Lead_Time,Airline,Flight_Date_Numeric,Booking_Date_Numeric,Flight_Time_Minutes,Holiday_Date_Numeric
UK285,PNQ,CCU,2023-03-20,08:39:00,2023-02-27,Phone,5784,32,Business,252.66,Regular,Credit Card,2023-03,2023-03-20,5.3118781277371685,5.491461447648615,7.523762806123577,2023-03,No Holiday,2023-03-20,Cultural Event,0,Fog,37.63377255817592,8.764549890981998,40.795229319072845,93,0,356.4140476101988,21,Vistara,78,57,519,78
G8916,AMD,HYD,2023-02-07,07:34:00,2022-10-30,Phone,8175,67,First Class,654.66,Discount,Debit Card,2023-02,2023-02-07,7.8870959493635855,4.404357354752314,6.919580560802391,2023-02,No Holiday,2023-02-07,Cultural Event,0,Clear,29.404635312681812,16.132722434505197,15.614278794462761,149,0,304.81924236403967,100,Go First,37,-63,454,37
G8252,AMD,HYD,2023-03-24,20:31:00,2023-01-25,Travel Agency,9341,20,Business,549.33,Regular,Miles,2023-03,2023-03-24,7.6706620116636675,5.488226435501593,7.039152503751123,2023-03,No Holiday,2023-03-24,Cultural Event,1,Clear,29.15477718493517,11.71938357399791,11.429352935240845,132,0,574.2803722561791,58,Go First,82,24,1231,82
6E732,COK,HYD,2023-03-21,22:51:00,2023-02-08,Phone,7806,66,Business,282.74,Premium,Debit Card,2023-03,2023-03-21,5.811045771486753,4.507311701261955,8.08010184804694,2023-03,No Holiday,2023-03-21,Cultural Event,1,Clear,21.547747296884737,12.126906109692236,21.53338447664201,244,0,158.28357374483738,41,IndiGo,79,38,1371,79
6E382,DEL,CCU,2023-09-15,05:36:00,2023-06-01,Phone,5537,53,First Class,859.78,Premium,Credit Card,2023-09,2023-09-15,7.468280729096996,4.378407358887295,6.7745994288191955,2023-09,Republic Day,2023-04-30,Non-Holiday,0,Rain,30.193068695928158,4.011680601664807,33.88682997903916,171,0,711.2783779218303,106,IndiGo,257,151,336,119
6E659,DEL,MAA,2023-03-19,18:11:00,2023-02-17,Travel Agency,6841,21,Economy,227.0,Regular,Credit Card,2023-03,2023-03-19,6.55497176911947,6.797937152023503,8.35762202659405,2023-03,No Holiday,2023-03-19,Cultural Event,0,Rain,29.397761685434908,6.87787686504733,9.36234744693618,113,0,942.2035009989103,30,IndiGo,77,47,1091,77
6E683,COK,SFO,2023-03-25,00:00:00,2023-03-20,Phone,7455,31,Economy,346.81,Discount,Credit Card,2023-03,2023-03-25,6.385419444686056,5.814850039443113,6.4490845659303515,2023-03,No Holiday,2023-03-25,Non-Holiday,0,Clear,24.9212867585466,16.90484207681664,34.01760960759457,8,0,1418.315985410047,5,IndiGo,83,78,0,83
G8955,CCU,HYD,2023-10-28,09:05:00,2023-10-18,Travel Agency,5524,58,First Class,803.42,Premium,Credit Card,2023-10,2023-10-28,5.943302317434216,5.9784701743737525,7.656806058420445,2023-10,No Holiday,2023-10-28,Public Holiday,0,Fog,39.76738914747951,1.7571236865302908,19.704682428603366,42,0,976.1594005888319,10,Go First,300,290,545,300
SG415,CCU,DEL,2023-12-19,15:04:00,2023-08-29,Online,7950,58,Economy,137.94,Premium,Miles,2023-12,2023-12-19,6.742905759894777,5.2053810110000915,7.680262667534412,2023-12,Holi,2023-09-14,Public Holiday,0,Clear,37.04727412370217,17.158613073370674,39.7787636946316,3,0,973.7064655982597,112,SpiceJet,352,240,904,256
G8966,AMD,COK,2023-09-28,04:24:00,2023-06-25,Phone,9131,42,Business,400.18,Discount,Miles,2023-09,2023-09-28,7.189667353110793,6.726942675744592,6.6304879035697954,2023-09,No Holiday,2023-09-28,Public Holiday,0,Rain,33.73965725192039,9.673800525295713,1.8417908551651652,169,0,624.1807278450478,95,Go First,270,175,264,270
SG410,BLR,GOI,2023-10-12,05:44:00,2023-10-01,Travel Agency,9780,67,Business,381.07,Discount,Credit Card,2023-10,2023-10-12,6.232798714888275,5.913791468738996,6.811876522418005,2023-10,No Holiday,2023-10-12,Cultural Event,0,Clear,28.43363971032501,16.742948626502347,33.39913189146972,64,0,286.6440187934712,11,SpiceJet,284,273,344,284
G8170,HYD,CCU,2023-12-08,06:11:00,2023-08-28,Phone,9115,27,First Class,651.1,Regular,Miles,2023-12,2023-12-08,6.887657579024877,6.307509608570762,8.08699623144985,2023-12,No Holiday,2023-12-08,Cultural Event,0,Rain,26.551495047365755,6.360128387888007,32.491116832498385,97,0,725.7127145581791,102,Go First,341,239,371,341
G8181,CCU,BLR,2023-01-20,11:48:00,2022-11-18,Phone,7368,38,Economy,177.09,Discount,Miles,2023-01,2023-01-20,7.097938763465911,5.105687407083142,7.904513137387381,2023-01,No Holiday,2023-01-20,Cultural Event,0,Storm,19.622434880579984,6.7768590316604165,47.04677380626572,168,0,938.1468466945196,63,Go First,19,-44,708,19
6E751,LAX,PNQ,2023-05-27,08:13:00,2023-05-20,Travel Agency,8847,53,Economy,175.32,Discount,Miles,2023-05,2023-05-27,7.133365451045858,6.8800356424573765,6.822739700786899,2023-05,Diwali,2023-05-30,Public Holiday,0,Rain,22.643436850365593,15.032097366462855,35.66837767820352,191,0,1113.6470353181257,7,IndiGo,146,139,493,149
SG183,BLR,ATL,2023-07-02,09:06:00,2023-05-04,Online,9495,29,Business,774.27,Discount,Credit Card,2023-07,2023-07-02,5.155898294393541,6.461383870474945,7.334891367337335,2023-07,No Holiday,2023-07-02,Public Holiday,0,Storm,34.34901999558026,15.699923467844403,39.81509482116406,54,0,1256.5214834536032,59,SpiceJet,182,123,546,182
UK880,DEL,MAA,2023-03-24,20:31:00,2023-03-12,Travel Agency,7701,44,First Class,627.62,Regular,Debit Card,2023-03,2023-03-24,7.579243417055201,6.561845389043631,6.154200740632739,2023-03,Holi,2023-01-13,Public Holiday,0,Clear,26.343723848438785,4.592893559802935,45.229550792658415,217,0,458.2993288953701,12,Vistara,82,70,1231,12
UK835,AMD,MAA,2023-03-16,23:20:00,2023-01-11,Phone,5971,57,Economy,72.45,Regular,Debit Card,2023-03,2023-03-16,6.374759944295144,4.516582802277263,6.521864705996573,2023-03,No Holiday,2023-03-16,Public Holiday,1,Clear,37.05673791423753,19.45742649643811,33.75259591459939,145,0,437.70810531904243,64,Vistara,74,10,1400,74
UK855,BLR,DEL,2023-06-23,05:35:00,2023-03-06,Online,6166,19,First Class,515.65,Premium,Debit Card,2023-06,2023-06-23,5.7872482450886436,4.812889623613659,7.214551397150998,2023-06,Independence Day,2023-04-06,Non-Holiday,0,Clear,18.697778408638218,1.689802084896579,14.50768174799873,143,0,891.4198083463253,109,Vistara,173,64,335,95
6E813,COK,BLR,2023-08-14,04:10:00,2023-04-23,Online,9929,30,Economy,124.79,Regular,Credit Card,2023-08,2023-08-14,5.725293522439045,4.8568797990507315,6.214934338198029,2023-08,Holi,2023-07-28,Non-Holiday,0,Clear,27.70867740034091,1.3700592620426177,43.4886899791761,86,0,892.4212563882011,113,IndiGo,225,112,250,208
UK202,COK,BLR,2023-02-21,17:56:00,2023-01-11,Phone,7774,49,Business,251.61,Premium,Miles,2023-02,2023-02-21,6.449042338531852,4.812727669740614,8.108330887229844,2023-02,Independence Day,2023-07-15,Cultural Event,0,Clear,31.17414210053272,11.910084305722055,37.37890597379875,173,0,405.126915383884,41,Vistara,51,10,1076,195
G8749,CCU,MAA,2023-08-08,19:11:00,2023-06-09,Travel Agency,6982,48,Business,529.89,Discount,Miles,2023-08,2023-08-08,7.660494618406878,6.566224486312864,7.79501552526912,2023-08,No Holiday,2023-08-08,Cultural Event,0,Clear,27.92121140769815,14.454815355432428,21.221880200044673,163,0,922.4654344917824,60,Go First,219,159,1151,219
6E791,JFK,HYD,2023-06-07,16:02:00,2023-03-27,Travel Agency,5853,33,First Class,1139.85,Premium,Credit Card,2023-06,2023-06-07,6.135042745047941,4.095654385625776,8.359084176621238,2023-06,No Holiday,2023-06-07,Public Holiday,0,Rain,37.23067228962468,19.217722584499477,35.526458632498105,89,0,584.2303899641529,72,IndiGo,157,85,962,157
UK358,AMD,MIA,2023-01-21,20:31:00,2022-12-24,Phone,9146,49,Business,960.43,Premium,Credit Card,2023-01,2023-01-21,7.24917724035063,4.228299966942323,7.733667264910068,2023-01,Independence Day,2023-01-11,Non-Holiday,0,Clear,39.739082045728495,8.098915615977232,43.3844438590571,193,0,995.0408864300861,28,Vistara,20,-8,1231,10
6E149,BLR,COK,2023-02-04,23:39:00,2022-11-16,Travel Agency,8736,49,Economy,150.67,Discount,Debit Card,2023-02,2023-02-04,5.290456192961656,4.821744611889711,8.351003430655464,2023-02,No Holiday,2023-02-04,Non-Holiday,0,Clear,17.895866458534243,0.5058281797926623,48.782606569563576,43,0,507.4625991410823,80,IndiGo,34,-46,1419,34
G8883,AMD,COK,2023-04-09,21:15:00,2023-02-05,Travel Agency,8769,51,Business,486.85,Premium,Debit Card,2023-04,2023-04-09,6.4281701064531855,4.599618923948331,7.386281389227412,2023-04,No Holiday,2023-04-09,Cultural Event,0,Clear,18.248872601923026,12.057926788928139,47.61757519795277,243,0,929.208508900207,63,Go First,98,35,1275,98
6E188,BOM,HYD,2023-04-06,08:19:00,2022-12-10,Travel Agency,5574,28,First Class,948.31,Regular,Credit Card,2023-04,2023-04-06,7.975058421178207,4.695578841648545,7.500546527654923,2023-04,No Holiday,2023-04-06,Non-Holiday,0,Fog,18.258102839003026,5.793920411975437,16.266391338207075,4,0,1175.6340577316923,117,IndiGo,95,-22,499,95
UK505,SFO,AMD,2023-04-18,11:04:00,2023-04-15,Online,8261,27,First Class,1434.51,Regular,Debit Card,2023-04,2023-04-18,7.311313408377011,6.3938295677599,8.442427636565652,2023-04,No Holiday,2023-04-18,Cultural Event,0,Clear,32.029427401763186,8.658942423908044,21.084685685909086,28,0,1472.222285982713,3,Vistara,107,104,664,107
6E144,PNQ,DEL,2023-05-29,02:29:00,2023-02-17,Online,6148,32,First Class,743.48,Regular,Miles,2023-05,2023-05-29,5.631585465321839,5.6893797816761404,7.605322867160651,2023-05,No Holiday,2023-05-29,Public Holiday,1,Fog,24.31690238739595,9.769389644998705,5.476830248868564,125,0,1375.4952790604602,101,IndiGo,148,47,149,148
AI391,LAS,CCU,2023-05-24,07:41:00,2023-04-22,Travel Agency,6715,34,Economy,351.15,Regular,Credit Card,2023-05,2023-05-24,6.504324421093732,4.017311983878904,6.076966422151867,2023-05,No Holiday,2023-05-24,Public Holiday,0,Rain,33.33286653164765,1.2902522147606765,12.3772143509023,3,0,804.9542462584332,32,Air India,143,111,461,143
UK269,HYD,CCU,2023-05-27,18:44:00,2023-05-06,Phone,9777,57,Economy,68.1,Premium,Credit Card,2023-05,2023-05-27,5.700874290945699,5.287968297112586,7.809506941576308,2023-05,No Holiday,2023-05-27,Cultural Event,0,Rain,25.136786822174468,9.719635691282056,44.12106042434751,238,0,783.6887166446653,21,Vistara,146,125,1124,146
G8669,AMD,LAX,2023-05-20,23:17:00,2023-03-26,Phone,9933,35,Economy,346.02,Premium,Miles,2023-05,2023-05-20,6.228682781787528,5.223654780551077,8.263671730343539,2023-05,No Holiday,2023-05-20,Public Holiday,0,Clear,30.69016803330159,8.526393336086295,18.04249631396795,98,0,712.7800083100483,55,Go First,139,84,1397,139
SG196,COK,BLR,2023-12-13,12:40:00,2023-08-26,Phone,8854,26,Economy,154.57,Discount,Miles,2023-12,2023-12-13,7.340252071204894,4.341835808333631,7.988950624485817,2023-12,No Holiday,2023-12-13,Public Holiday,0,Clear,34.24645014197234,14.250885305731863,31.027632929744055,213,0,138.85083718409382,109,SpiceJet,346,237,760,346
6E111,HYD,BLR,2023-12-07,06:35:00,2023-11-19,Phone,7491,42,Economy,257.94,Premium,Miles,2023-12,2023-12-07,7.313674445871211,6.028425365804371,7.4595831815635565,2023-12,No Holiday,2023-12-07,Non-Holiday,1,Rain,28.705397766373014,12.913318224246893,33.29828091535166,48,0,332.33629648076635,18,IndiGo,340,322,395,340
6E521,BLR,AMD,2023-02-19,09:08:00,2022-12-28,Travel Agency,7660,57,Business,316.9,Premium,Debit Card,2023-02,2023-02-19,5.684301133707155,6.1062915651384735,7.67825878273379,2023-02,No Holiday,2023-02-19,Non-Holiday,0,Clear,28.487589761250153,3.7043143630112207,39.0914637571656,199,0,182.8647236256781,53,IndiGo,49,-4,548,49
UK463,BLR,COK,2023-05-15,17:02:00,2023-01-23,Travel Agency,8124,31,Economy,220.52,Premium,Credit Card,2023-05,2023-05-15,7.7666699544645805,6.162679657156293,8.47547947312918,2023-05,No Holiday,2023-05-15,Non-Holiday,1,Clear,17.20585813214086,4.12277836420794,9.140001512281549,235,0,1074.8971186854492,112,Vistara,134,22,1022,134
UK887,GOI,CCU,2023-03-20,00:55:00,2022-11-30,Phone,8051,42,Economy,154.55,Discount,Debit Card,2023-03,2023-03-20,6.77770454829448,6.185412836675776,6.2266552212733455,2023-03,No Holiday,2023-03-20,Non-Holiday,0,Clear,25.26954357273587,5.020123575487466,15.240656730721774,84,0,678.5285103054317,110,Vistara,78,-32,55,78
AI837,MAA,GOI,2023-06-28,17:22:00,2023-04-14,Travel Agency,5004,67,Business,329.73,Regular,Miles,2023-06,2023-06-28,6.139772872886043,4.00015848079689,7.668112071583099,2023-06,No Holiday,2023-06-28,Non-Holiday,1,Fog,28.64442883062344,3.5790088059435465,22.41681707290903,135,0,189.2778292915734,75,Air India,178,103,1042,178
G8488,PNQ,HYD,2023-02-04,09:56:00,2022-12-05,Phone,9869,39,Economy,261.54,Premium,Debit Card,2023-02,2023-02-04,6.505806742342582,6.861762411540166,6.708494236426485,2023-02,No Holiday,2023-02-04,Cultural Event,0,Rain,26.54952064166025,13.144263993369343,18.242053061913676,121,0,1066.805108715418,61,Go First,34,-27,596,34
6E511,BOM,DEL,2023-10-18,19:11:00,2023-08-29,Phone,5876,69,First Class,853.1,Discount,Miles,2023-10,2023-10-18,6.815213760313231,6.442626301163989,7.600225991465425,2023-10,Independence Day,2023-11-18,Cultural Event,0,Rain,37.51955000471064,19.88860358400541,49.14526164298449,179,0,1002.2102079591214,50,IndiGo,290,240,1151,321
6E761,COK,PNQ,2023-07-18,03:53:00,2023-07-10,Online,5991,47,Economy,197.13,Discount,Debit Card,2023-07,2023-07-18,6.679671595537356,6.711945089767855,7.519058939709847,2023-07,No Holiday,2023-07-18,Non-Holiday,0,Rain,37.66326580298723,13.042166810318731,41.74704016068562,115,0,1107.947962966696,8,IndiGo,198,190,233,198
SG162,COK,BLR,2023-11-17,23:44:00,2023-11-05,Phone,9142,37,Economy,151.41,Discount,Debit Card,2023-11,2023-11-17,6.459215106608535,4.046929885922302,6.3836420802704055,2023-11,No Holiday,2023-11-17,Public Holiday,0,Fog,35.547934514719046,12.133630923825825,23.9843377310243,196,0,939.7677648661968,12,SpiceJet,320,308,1424,320
6E521,BLR,AMD,2023-08-24,17:02:00,2023-07-04,Online,9364,38,First Class,609.03,Regular,Miles,2023-08,2023-08-24,6.514798412268201,6.801576387357218,6.516866614350598,2023-08,No Holiday,2023-08-24,Public Holiday,0,Rain,24.382451884328,8.19855866702145,43.9634313043234,148,0,326.1553839261977,51,IndiGo,235,184,1022,235
6E591,BOM,GOI,2023-08-01,04:54:00,2023-04-07,Phone,9465,61,First Class,547.99,Premium,Debit Card,2023-08,2023-08-01,5.529235731283658,6.429365586064314,7.554073945108033,2023-08,No Holiday,2023-08-01,Cultural Event,0,Rain,32.93247879218836,6.251605177195215,17.38264737916484,154,0,185.94921683903635,116,IndiGo,212,96,294,212
AI330,DEL,HYD,2023-12-06,21:53:00,2023-10-01,Travel Agency,5635,49,First Class,777.33,Discount,Credit Card,2023-12,2023-12-06,7.438198712914038,6.511657428876096,6.320574868259436,2023-12,Independence Day,2023-09-09,Cultural Event,0,Storm,24.882211526740242,18.221475138129584,39.29141619451323,165,0,1243.997358317852,66,Air India,339,273,1313,251
SG285,GOI,BLR,2023-10-07,18:37:00,2023-08-27,Online,6693,68,First Class,558.69,Regular,Debit Card,2023-10,2023-10-07,6.625280959823046,4.279862154165905,6.662952187825807,2023-10,No Holiday,2023-10-07,Cultural Event,1,Fog,20.814839974393976,19.38003748284306,11.183779905322682,132,0,402.1325985522124,41,SpiceJet,279,238,1117,279
6E688,MIA,AMD,2023-03-02,06:43:00,2023-02-08,Travel Agency,6682,63,Economy,284.52,Discount,Debit Card,2023-03,2023-03-02,5.3932395851141095,6.2163340867557935,8.088113869345007,2023-03,No Holiday,2023-03-02,Public Holiday,0,Clear,23.572566088772042,9.935523511754557,38.6161022613183,84,0,859.5409366638561,22,IndiGo,60,38,403,60
6E453,GOI,BOM,2023-06-18,13:46:00,2023-06-09,Phone,9752,66,First Class,660.25,Discount,Credit Card,2023-06,2023-06-18,7.298471304748334,6.879750068926273,6.817728765004096,2023-06,No Holiday,2023-06-18,Cultural Event,0,Clear,16.77411583213839,5.80400991013115,22.82267015978642,60,0,779.303820625062,9,IndiGo,168,159,826,168
G8382,CCU,LAS,2023-05-26,16:20:00,2023-03-09,Online,5119,38,First Class,1000.51,Discount,Miles,2023-05,2023-05-26,7.7973319351320525,6.035642024254482,7.220150390674157,2023-05,No Holiday,2023-05-26,Public Holiday,1,Fog,23.294437725116182,15.402444153395354,5.374966049612118,135,0,1389.4735566111199,78,Go First,145,67,980,145
6E484,SFO,COK,2023-09-17,01:00:00,2023-06-30,Phone,5830,52,Business,598.4,Discount,Credit Card,2023-09,2023-09-17,7.841920697710886,5.71168421387382,8.352850837864601,2023-09,No Holiday,2023-09-17,Cultural Event,1,Fog,26.51855543152929,2.649135817337569,13.663122727779115,85,0,873.4156651960177,79,IndiGo,259,180,60,259
AI458,CCU,GOI,2023-07-12,00:12:00,2023-07-01,Phone,8675,49,First Class,518.82,Discount,Debit Card,2023-07,2023-07-12,6.107053197233518,6.836889033246991,6.567872722092366,2023-07,No Holiday,2023-07-12,Public Holiday,0,Rain,38.88702236952075,15.311764752873632,20.113731201178233,17,0,912.023639542011,11,Air India,192,181,12,192
6E516,CCU,PNQ,2023-04-08,02:29:00,2023-03-26,Travel Agency,6369,47,First Class,788.97,Regular,Miles,2023-04,2023-04-08,5.406550620682262,5.328811365203308,6.974065043395026,2023-04,No Holiday,2023-04-08,Cultural Event,0,Rain,22.835264655490622,16.378967486226774,37.46464558322186,131,0,547.3070472021378,13,IndiGo,97,84,149,97
6E890,BOM,BLR,2023-06-04,15:38:00,2023-04-09,Online,5740,56,Business,506.47,Premium,Debit Card,2023-06,2023-06-04,6.555198879899196,5.797880698931436,7.5161444388588645,2023-06,No Holiday,2023-06-04,Cultural Event,0,Rain,37.56133848013802,2.4980788925433473,3.649135736547543,3,0,1442.1725824761256,56,IndiGo,154,98,938,154
UK464,DEL,BLR,2023-10-06,13:17:00,2023-09-08,Travel Agency,5116,66,Business,271.18,Premium,Debit Card,2023-10,2023-10-06,5.337827688047662,5.429014880483098,7.88834732375993,2023-10,No Holiday,2023-10-06,Public Holiday,0,Rain,20.721456895587426,19.537229375931275,32.97734975463198,164,0,957.3233420349285,28,Vistara,278,250,797,278
6E136,COK,PNQ,2023-03-11,20:06:00,2022-12-12,Travel Agency,7838,29,Economy,91.11,Premium,Credit Card,2023-03,2023-03-11,7.801962255537852,6.798538664080898,8.254133466781763,2023-03,No Holiday,2023-03-11,Cultural Event,0,Rain,19.774222443981238,19.710245807769567,35.80068204664218,126,0,106.9725370277613,89,IndiGo,69,-20,1206,69
SG400,PNQ,BLR,2023-05-12,18:18:00,2023-03-09,Online,6150,58,Business,289.35,Premium,Credit Card,2023-05,2023-05-12,5.550738882065438,4.2282541802965214,8.288682468933787,2023-05,No Holiday,2023-05-12,Non-Holiday,0,Clear,27.974886410804125,18.734389586547024,32.69606849628757,142,0,878.5151692289486,64,SpiceJet,131,67,1098,131
UK237,MAA,GOI,2023-12-30,07:05:00,2023-09-20,Travel Agency,6931,64,Economy,147.54,Regular,Miles,2023-12,2023-12-30,5.758297579853492,5.503359102476045,7.9416001859315575,2023-12,Independence Day,2023-03-30,Public Holiday,0,Storm,31.81278423243515,9.920696188125287,38.03348190837778,165,0,609.4115436272816,101,Vistara,363,262,425,88
SG537,HYD,AMD,2023-11-07,10:49:00,2023-09-04,Phone,6012,35,Business,436.07,Regular,Miles,2023-11,2023-11-07,6.219909580654911,6.060857324156315,6.570827091483276,2023-11,Holi,2023-01-30,Cultural Event,0,Fog,16.108306270057035,4.921482845536569,8.908430801141915,154,0,144.9570860183651,64,SpiceJet,310,246,649,29
SG692,DEL,LAX,2023-10-04,14:50:00,2023-07-26,Online,6664,38,Business,1060.32,Regular,Miles,2023-10,2023-10-04,6.149493405677378,6.375719615266711,6.062023325106415,2023-10,No Holiday,2023-10-04,Public Holiday,1,Rain,20.526646626180415,11.64018561763826,29.355167753151868,212,0,704.1696997099182,70,SpiceJet,276,206,890,276
AI274,GOI,PNQ,2023-12-09,06:23:00,2023-10-15,Online,6081,30,Economy,235.25,Discount,Debit Card,2023-12,2023-12-09,7.383988677193667,5.749055942332409,6.959434825889059,2023-12,No Holiday,2023-12-09,Cultural Event,0,Clear,26.392091662532913,8.398676769428715,47.05724736019399,47,0,1182.9930837300817,55,Air India,342,287,383,342
6E163,AMD,PNQ,2023-08-31,21:53:00,2023-07-25,Online,9729,38,Business,438.8,Discount,Credit Card,2023-08,2023-08-31,6.3689504616528865,6.726753232364362,6.353872127469558,2023-08,Diwali,2023-07-17,Non-Holiday,0,Clear,23.275108399579537,4.118972894343942,30.539213490226885,45,0,805.3052411389074,37,IndiGo,242,205,1313,197
SG149,GOI,BOM,2023-01-28,07:33:00,2022-12-26,Online,5512,25,Economy,173.04,Discount,Credit Card,2023-01,2023-01-28,5.512304780010011,6.825974340651615,7.775969118595745,2023-01,No Holiday,2023-01-28,Cultural Event,0,Rain,32.81552698370805,8.473528192356952,30.56681734764765,45,0,995.2427205959925,33,SpiceJet,27,-6,453,27
6E610,DEL,COK,2023-11-26,18:23:00,2023-11-01,Online,7849,63,Business,388.32,Premium,Credit Card,2023-11,2023-11-26,5.801629686458222,4.192957669580751,7.652826467064292,2023-11,Republic Day,2023-01-15,Cultural Event,0,Rain,27.77901490103292,13.27779671355181,36.821982105663444,47,0,995.6380520084438,25,IndiGo,329,304,1103,14
